Date,Date2,Home,Gas,Beef,Pork,IncomeMid,IncomeMid,SavingsRate,PctHome,PctGas,PctBeef,PctPork,PctChInL,PctChInM,Years
1999-12-01,12/01/99,130329.23,1.31,301.75,246.09,10136,40750,4.2,4.429929827,2.638888889,2.063451777,2.023218673,3.378449409,3.689837726,
2000-01-01,01/01/00,131626.75,1.33,294.73,245.68,9990,42233,5,4.483988633,2.694444444,1.992182741,2.018181818,3.342969777,3.860513293,
2000-02-01,02/01/00,131386.47,1.42,293.64,250.97,9990,42233,4.5,4.473977804,2.944444444,1.981116751,2.083169533,3.342969777,3.860513293,
2000-03-01,03/01/00,132905.06,1.56,297.88,252.81,9990,42233,4.3,4.537247089,3.333333333,2.024162437,2.105773956,3.342969777,3.860513293,
2000-04-01,04/01/00,134154.53,1.51,305.4,255.5,9990,42233,4.8,4.589303979,3.194444444,2.100507614,2.138820639,3.342969777,3.860513293,
2000-05-01,05/01/00,135230.99,1.53,308.78,256.23,9990,42233,4.8,4.634152723,3.25,2.134822335,2.147788698,3.342969777,3.860513293,
2000-06-01,06/01/00,136595.8,1.67,311.54,260.32,9990,42233,4.8,4.691015044,3.638888889,2.16284264,2.198034398,3.342969777,3.860513293,
2000-07-01,07/01/00,137287.81,1.59,309.99,262.29,9990,42233,5.1,4.71984638,3.416666667,2.147106599,2.222235872,3.342969777,3.860513293,
2000-08-01,08/01/00,137710.71,1.51,309.92,265.63,9990,42233,5.2,4.737465737,3.194444444,2.146395939,2.263267813,3.342969777,3.860513293,
2000-09-01,09/01/00,138297,1.59,313.01,265,9990,42233,4.5,4.761892442,3.416666667,2.177766497,2.255528256,3.342969777,3.860513293,
2000-10-01,10/01/00,138729.5,1.57,311.82,262.14,9990,42233,4.8,4.779911766,3.361111111,2.165685279,2.22039312,3.342969777,3.860513293,
2000-11-01,11/01/00,139171.62,1.56,310.28,259.28,9990,42233,4.7,4.79833189,3.333333333,2.150050761,2.185257985,3.342969777,3.860513293,
2000-12-01,12/01/00,139604.13,1.48,310.07,262.54,9990,42233,4.4,4.816351631,3.111111111,2.147918782,2.225307125,3.342969777,3.860513293,
2001-01-01,01/01/01,140200.03,1.49,321.35,260.6,9996,42629,4.9,4.841178718,3.138888889,2.262436548,2.201474201,3.378449409,3.906088157,
2001-02-01,02/01/01,141113.11,1.49,334.21,261.54,9996,42629,5,4.879220532,3.138888889,2.392994924,2.213022113,3.378449409,3.906088157,
2001-03-01,03/01/01,142381.8,1.45,334.3,265.42,9996,42629,5.3,4.932078188,3.027777778,2.393908629,2.260687961,3.378449409,3.906088157,
2001-04-01,04/01/01,143612.04,1.59,343.2,263.33,9996,42629,5.1,4.983333896,3.416666667,2.484263959,2.235012285,3.378449409,3.906088157,
2001-05-01,05/01/01,144784.62,1.74,343.82,266.95,9996,42629,4.5,5.032187304,3.833333333,2.490558376,2.279484029,3.378449409,3.906088157,
2001-06-01,06/01/01,145986.04,1.66,347.64,270.89,9996,42629,4.4,5.082242279,3.611111111,2.529340102,2.327886978,3.378449409,3.906088157,
2001-07-01,07/01/01,146812.61,1.47,345.4,270.47,9996,42629,5.6,5.116679811,3.083333333,2.506598985,2.322727273,3.378449409,3.906088157,
2001-08-01,08/01/01,147360.45,1.46,339.33,276.33,9996,42629,6.6,5.139504566,3.055555556,2.444974619,2.394717445,3.378449409,3.906088157,
2001-09-01,09/01/01,147879.46,1.56,337.63,278.08,9996,42629,7,5.161128172,3.333333333,2.427715736,2.416216216,3.378449409,3.906088157,
2001-10-01,10/01/01,148446.53,1.36,337.97,276.43,9996,42629,3.1,5.18475411,2.777777778,2.431167513,2.395945946,3.378449409,3.906088157,
2001-11-01,11/01/01,148417.69,1.21,337.63,271.26,9996,42629,3.5,5.183552544,2.361111111,2.427715736,2.332432432,3.378449409,3.906088157,
2001-12-01,12/01/01,148927.09,1.13,330.33,271.45,9996,42629,3.8,5.204775767,2.138888889,2.353604061,2.334766585,3.378449409,3.906088157,
2002-01-01,01/01/02,149426.88,1.15,330.79,270.75,10244,42802,5.7,5.225598606,2.194444444,2.358274112,2.326167076,3.487078406,3.925998389,
2002-02-01,02/01/02,150301.51,1.16,330.46,271.72,10244,42802,5.5,5.262038471,2.222222222,2.354923858,2.338083538,3.487078406,3.925998389,
2002-03-01,03/01/02,151772.04,1.29,329.76,270.3,10244,42802,5.6,5.323305423,2.583333333,2.347817259,2.320638821,3.487078406,3.925998389,
2002-04-01,04/01/02,153021.51,1.44,333.5,266.69,10244,42802,5.5,5.375362313,3,2.385786802,2.276289926,3.487078406,3.925998389,
2002-05-01,05/01/02,154684.26,1.43,333.54,269.88,10244,42802,6.2,5.444637762,2.972222222,2.386192893,2.315479115,3.487078406,3.925998389,
2002-06-01,06/01/02,156193.24,1.42,329.96,266.62,10244,42802,6.2,5.507506663,2.944444444,2.349847716,2.275429975,3.487078406,3.925998389,
2002-07-01,07/01/02,157221.65,1.44,328.86,264.16,10244,42802,5.4,5.550353491,3,2.338680203,2.245208845,3.487078406,3.925998389,
2002-08-01,08/01/02,158086.66,1.44,334.5,266.6,10244,42802,5.4,5.586392556,3,2.395939086,2.275184275,3.487078406,3.925998389,
2002-09-01,09/01/02,158769.06,1.44,329.36,261.63,10244,42802,5.9,5.614823509,3,2.343756345,2.214127764,3.487078406,3.925998389,
2002-10-01,10/01/02,159509.13,1.49,325.81,260.95,10244,42802,5.8,5.645657176,3.138888889,2.307715736,2.205773956,3.487078406,3.925998389,
2002-11-01,11/01/02,159855.14,1.46,334.04,259.13,10244,42802,5.8,5.660073052,3.055555556,2.391269036,2.183415233,3.487078406,3.925998389,
2002-12-01,12/01/02,160499.1,1.43,337.76,260.59,10244,42802,5.4,5.686902472,2.972222222,2.429035533,2.201351351,3.487078406,3.925998389,
2003-01-01,01/01/03,161008.5,1.5,339.75,258.17,10655,43588,5.4,5.708125694,3.166666667,2.449238579,2.171621622,3.667104687,4.01645759,
2003-02-01,02/01/03,162075.35,1.66,347.95,262.61,10655,43588,5.3,5.752574055,3.611111111,2.53248731,2.226167076,3.667104687,4.01645759,
2003-03-01,03/01/03,163199.87,1.73,356.77,261.83,10655,43588,5,5.799425131,3.805555556,2.622030457,2.216584767,3.667104687,4.01645759,
2003-04-01,04/01/03,164708.85,1.63,364.8,263.85,10655,43588,5.1,5.862294033,3.527777778,2.703553299,2.241400491,3.667104687,4.01645759,
2003-05-01,05/01/03,166342.77,1.54,361.38,258.46,10655,43588,5.5,5.930368332,3.277777778,2.668832487,2.175184275,3.667104687,4.01645759,
2003-06-01,06/01/03,167697.96,1.53,365.56,264.42,10655,43588,5.3,5.986829853,3.25,2.711269036,2.248402948,3.667104687,4.01645759,
2003-07-01,07/01/03,168995.49,1.55,365.38,266.33,10655,43588,6.1,6.040889076,3.305555556,2.709441624,2.271867322,3.667104687,4.01645759,
2003-08-01,08/01/03,170091.18,1.66,373.47,270.64,10655,43588,5.9,6.086539002,3.611111111,2.791573604,2.324815725,3.667104687,4.01645759,
2003-09-01,09/01/03,171138.81,1.72,370.85,272.6,10655,43588,5.1,6.130186597,3.777777778,2.764974619,2.348894349,3.667104687,4.01645759,
2003-10-01,10/01/03,171705.87,1.61,393.31,270.46,10655,43588,5.3,6.153812118,3.472222222,2.992994924,2.322604423,3.667104687,4.01645759,
2003-11-01,11/01/03,172436.33,1.56,431.72,272.17,10655,43588,5.3,6.184245403,3.333333333,3.382944162,2.343611794,3.667104687,4.01645759,
2003-12-01,12/01/03,173272.52,1.52,424.3,268.01,10655,43588,5.2,6.219083735,3.222222222,3.307614213,2.292506143,3.667104687,4.01645759,
2004-01-01,01/01/04,173772.3,1.61,400.52,269.29,11352,44411,4.9,6.239906158,3.472222222,3.066192893,2.308230958,3.922908454,4.111175049,
2004-02-01,02/01/04,175252.44,1.69,398.89,269.05,11352,44411,4.9,6.301573493,3.694444444,3.04964467,2.305282555,3.922908454,4.111175049,
2004-03-01,03/01/04,177184.32,1.78,397.08,269.6,11352,44411,4.7,6.382061752,3.944444444,3.031269036,2.312039312,3.922908454,4.111175049,
2004-04-01,04/01/04,179279.58,1.84,405.67,271.33,11352,44411,5.1,6.469356941,4.111111111,3.118477157,2.333292383,3.922908454,4.111175049,
2004-05-01,05/01/04,181826.57,2.02,405.49,276.23,11352,44411,5.1,6.575472637,4.611111111,3.116649746,2.393488943,3.922908454,4.111175049,
2004-06-01,06/01/04,184306.29,2.01,417.29,282.97,11352,44411,5.6,6.678785652,4.583333333,3.236446701,2.476289926,3.922908454,4.111175049,
2004-07-01,07/01/04,185834.49,1.95,417.9,284.74,11352,44411,5,6.742455319,4.416666667,3.242639594,2.498034398,3.922908454,4.111175049,
2004-08-01,08/01/04,187074.34,1.92,411.3,288.55,11352,44411,5,6.79411141,4.333333333,3.175634518,2.544840295,3.922908454,4.111175049,
2004-09-01,09/01/04,188121.97,1.91,408.22,289.76,11352,44411,4.4,6.837759004,4.305555556,3.144365482,2.55970516,3.922908454,4.111175049,
2004-10-01,10/01/04,188996.6,2.04,402.06,288.73,11352,44411,4.3,6.874198869,4.666666667,3.081827411,2.547051597,3.922908454,4.111175049,
2004-11-01,11/01/04,189986.57,2.02,405.71,281.11,11352,44411,3.8,6.915444165,4.611111111,3.118883249,2.453439803,3.922908454,4.111175049,
2004-12-01,12/01/04,190928.47,1.89,408.05,278.68,11352,44411,6.6,6.954686712,4.25,3.142639594,2.423587224,3.922908454,4.111175049,
2005-01-01,01/01/05,191553.21,1.88,408.46,283.38,11551,46301,3.2,6.980715365,4.222222222,3.14680203,2.481326781,4.032851511,4.328691449,
2005-02-01,02/01/05,193244.8,1.95,412.75,283.99,11551,46301,2.9,7.051192379,4.416666667,3.19035533,2.488820639,4.032851511,4.328691449,
2005-03-01,03/01/05,195993.63,2.12,421.42,281.17,11551,46301,3.1,7.165717371,4.888888889,3.278375635,2.454176904,4.032851511,4.328691449,
2005-04-01,04/01/05,198492.57,2.29,425.51,284.91,11551,46301,2.7,7.269831152,5.361111111,3.319898477,2.50012285,4.032851511,4.328691449,
2005-05-01,05/01/05,201097.23,2.21,426.1,289.26,11551,46301,3.2,7.378349563,5.138888889,3.325888325,2.553562654,4.032851511,4.328691449,
2005-06-01,06/01/05,203548.11,2.2,418.43,286.05,11551,46301,2.6,7.480461011,5.111111111,3.248020305,2.514127764,4.032851511,4.328691449,
2005-07-01,07/01/05,205499.21,2.33,399.31,284.03,11551,46301,2.1,7.561750037,5.472222222,3.053908629,2.489312039,4.032851511,4.328691449,
2005-08-01,08/01/05,206892.84,2.53,399.15,282.1,11551,46301,2.6,7.619813091,6.027777778,3.052284264,2.465601966,4.032851511,4.328691449,
2005-09-01,09/01/05,208209.59,2.95,392.42,282.6,11551,46301,2.7,7.674673079,7.194444444,2.983959391,2.471744472,4.032851511,4.328691449,
2005-10-01,10/01/05,208728.6,2.77,397.59,279.23,11551,46301,2.9,7.696296685,6.694444444,3.036446701,2.43034398,4.032851511,4.328691449,
2005-11-01,11/01/05,209276.45,2.3,401.86,277,11551,46301,3.2,7.719121857,5.388888889,3.079796954,2.402948403,4.032851511,4.328691449,
2005-12-01,12/01/05,209670.51,2.23,406.03,278.61,11551,46301,3.1,7.735539649,5.194444444,3.12213198,2.422727273,4.032851511,4.328691449,
2006-01-01,01/01/06,210141.46,2.36,406.92,276.29,11656,48223,3.7,7.755160922,5.555555556,3.131167513,2.394226044,4.078405607,4.549890666,
2006-02-01,02/01/06,211073.76,2.33,405.87,279.63,11656,48223,3.9,7.794003502,5.472222222,3.120507614,2.435257985,4.078405607,4.549890666,
2006-03-01,03/01/06,212659.62,2.47,401.11,276.29,11656,48223,4.1,7.860075469,5.861111111,3.072182741,2.394226044,4.078405607,4.549890666,
2006-04-01,04/01/06,214043.65,2.79,402.05,279.61,11656,48223,3.8,7.917738556,6.75,3.081725888,2.435012285,4.078405607,4.549890666,
2006-05-01,05/01/06,215735.24,2.95,395.12,276.61,11656,48223,3.6,7.98821557,7.194444444,3.011370558,2.398157248,4.078405607,4.549890666,
2006-06-01,06/01/06,216504.14,2.93,392.14,279.92,11656,48223,3.7,8.020250387,7.138888889,2.981116751,2.438820639,4.078405607,4.549890666,
2006-07-01,07/01/06,216235.03,3.03,387.79,284.22,11656,48223,3.1,8.00903841,7.416666667,2.936954315,2.491646192,4.078405607,4.549890666,
2006-08-01,08/01/06,216734.82,3,397.59,285,11656,48223,3.3,8.029861249,7.333333333,3.036446701,2.501228501,4.078405607,4.549890666,
2006-09-01,09/01/06,215985.13,2.61,392.62,288.22,11656,48223,3.2,7.998626782,6.25,2.985989848,2.540786241,4.078405607,4.549890666,
2006-10-01,10/01/06,215591.07,2.29,394.68,286.62,11656,48223,3.2,7.98220899,5.361111111,3.006903553,2.521130221,4.078405607,4.549890666,
2006-11-01,11/01/06,215312.34,2.28,396.3,279.51,11656,48223,3.6,7.970596213,5.333333333,3.023350254,2.433783784,4.078405607,4.549890666,
2006-12-01,12/01/06,214399.27,2.36,392.09,276.82,11656,48223,3.5,7.932554815,5.555555556,2.980609137,2.400737101,4.078405607,4.549890666,
2007-01-01,01/01/07,214274.32,2.29,393.95,280.24,11552,49968,3.2,7.927349001,5.361111111,2.999492386,2.442751843,4.032851511,4.7507193,
2007-02-01,02/01/07,214927.89,2.32,404.97,279.73,11552,49968,3.6,7.954578804,5.444444444,3.111370558,2.436486486,4.032851511,4.7507193,
2007-03-01,03/01/07,216609.87,2.61,418.4,282.46,11552,49968,3.9,8.024655435,6.25,3.247715736,2.47002457,4.032851511,4.7507193,
2007-04-01,04/01/07,217744,2.89,428.47,281.34,11552,49968,3.8,8.071906894,7.027777778,3.349949239,2.456265356,4.032851511,4.7507193,
2007-05-01,05/01/07,218003.51,3.19,429.75,287.35,11552,49968,3.6,8.082718906,7.861111111,3.362944162,2.53009828,4.032851511,4.7507193,
2007-06-01,06/01/07,217955.45,3.1,421.47,290.88,11552,49968,3.5,8.080716573,7.611111111,3.278883249,2.573464373,4.032851511,4.7507193,
2007-07-01,07/01/07,216725.2,3.01,414.28,293.64,11552,49968,3.4,8.029460449,7.361111111,3.205888325,2.607371007,4.032851511,4.7507193,
2007-08-01,08/01/07,215543.01,2.83,415.9,293.13,11552,49968,3.1,7.980206658,6.861111111,3.222335025,2.601105651,4.032851511,4.7507193,
2007-09-01,09/01/07,213899.48,2.85,422.7,290.61,11552,49968,3.1,7.911731976,6.916666667,3.291370558,2.57014742,4.032851511,4.7507193,
2007-10-01,10/01/07,211602.38,2.85,412.97,292.93,11552,49968,3,7.816027491,6.916666667,3.192588832,2.598648649,4.032851511,4.7507193,
2007-11-01,11/01/07,209199.56,3.13,415.89,286.34,11552,49968,2.8,7.715918375,7.694444444,3.222233503,2.517690418,4.032851511,4.7507193,
2007-12-01,12/01/07,207017.79,3.07,411.3,285.94,11552,49968,3.2,7.625018905,7.527777778,3.175634518,2.512776413,4.032851511,4.7507193,
2008-01-01,01/01/08,204403.52,3.1,410.03,285.56,10994,50132,3.2,7.51610011,7.611111111,3.162741117,2.508108108,3.815593517,4.769593739,
2008-02-01,02/01/08,203692.28,3.08,418.62,282.53,10994,50132,3.6,7.486467592,7.555555556,3.249949239,2.470884521,3.815593517,4.769593739,
2008-03-01,03/01/08,202635.04,3.29,420.5,283.31,10994,50132,3.4,7.442419614,8.138888889,3.269035533,2.48046683,3.815593517,4.769593739,
2008-04-01,04/01/08,201625.85,3.51,417.19,285.85,10994,50132,2.9,7.400373552,8.75,3.235431472,2.511670762,3.815593517,4.769593739,
2008-05-01,05/01/08,200732,3.82,424.15,290.34,10994,50132,7.3,7.363132921,9.611111111,3.306091371,2.566830467,3.815593517,4.769593739,
2008-06-01,06/01/08,200261.05,4.11,429.56,293.25,10994,50132,5.1,7.343511648,10.41666667,3.361015228,2.602579853,3.815593517,4.769593739,
2008-07-01,07/01/08,198281.12,4.11,434,296.17,10994,50132,4,7.261021473,10.41666667,3.406091371,2.638452088,3.815593517,4.769593739,
2008-08-01,08/01/08,196003.24,3.83,452.57,301.7,10994,50132,3.5,7.166117754,9.638888889,3.594619289,2.706388206,3.815593517,4.769593739,
2008-09-01,09/01/08,193485.08,3.76,450.87,302.61,10994,50132,4.3,7.061203208,9.444444444,3.577360406,2.717567568,3.815593517,4.769593739,
2008-10-01,10/01/08,191389.82,3.11,451.12,301.7,10994,50132,5.2,6.973908019,7.638888889,3.579898477,2.706388206,3.815593517,4.769593739,
2008-11-01,11/01/08,187180.07,2.21,443.29,300.26,10994,50132,6.3,6.798516458,5.138888889,3.500406091,2.688697789,3.815593517,4.769593739,
2008-12-01,12/01/08,185498.09,1.75,437.52,300.52,10994,50132,6.2,6.728439826,3.861111111,3.441827411,2.691891892,3.815593517,4.769593739,
2009-01-01,01/01/09,186142.05,1.84,432.26,299.64,11239,49534,6.2,6.755269246,4.111111111,3.388426396,2.681081081,3.922908454,4.549890666,
2009-02-01,02/01/09,186872.51,1.98,436.76,296.12,11239,49534,5.6,6.785702531,4.5,3.434111675,2.637837838,3.922908454,4.549890666,
2009-03-01,03/01/09,185267.42,2.01,429.99,294.24,11239,49534,5.9,6.718829381,4.583333333,3.365380711,2.614742015,3.922908454,4.549890666,
2009-04-01,04/01/09,185401.98,2.1,427.32,291.39,11239,49534,6.6,6.724435579,4.833333333,3.338274112,2.57972973,3.922908454,4.549890666,
2009-05-01,05/01/09,186728.34,2.32,433.47,295.41,11239,49534,7.9,6.77969595,5.444444444,3.40071066,2.629115479,3.922908454,4.549890666,
2009-06-01,06/01/09,187478.02,2.68,427.67,295.39,11239,49534,6.2,6.810930001,6.444444444,3.341827411,2.628869779,3.922908454,4.549890666,
2009-07-01,07/01/09,186805.23,2.58,417.94,295.73,11239,49534,5.5,6.782899432,6.166666667,3.243045685,2.633046683,3.922908454,4.549890666,
2009-08-01,08/01/09,186161.27,2.67,421.6,293.37,11239,49534,4.5,6.756070012,6.416666667,3.280203046,2.604054054,3.922908454,4.549890666,
2009-09-01,09/01/09,185132.86,2.61,413.17,290.6,11239,49534,5.6,6.713223184,6.25,3.194619289,2.57002457,3.922908454,4.549890666,
2009-10-01,10/01/09,185017.53,2.61,414.54,288.01,11239,49534,5.2,6.70841817,6.25,3.208527919,2.538206388,3.922908454,4.549890666,
2009-11-01,11/01/09,184863.74,2.71,430.42,281.78,11239,49534,5.6,6.70201079,6.527777778,3.369746193,2.461670762,3.922908454,4.549890666,
2009-12-01,12/01/09,181711.24,2.66,428.09,282,11239,49534,5.6,6.570667623,6.388888889,3.346091371,2.464373464,3.922908454,4.549890666,
2010-01-01,01/01/10,180798.16,2.77,417.27,287.77,11490,49167,5.9,6.532625809,6.694444444,3.236243655,2.535257985,4.032851511,4.549890666,
2010-02-01,02/01/10,180375.27,2.7,418.55,291.71,11490,49167,5.6,6.515006868,6.5,3.249238579,2.583660934,4.032851511,4.549890666,
2010-03-01,03/01/10,180913.5,2.82,430.37,291.43,11490,49167,5.6,6.53743124,6.833333333,3.369238579,2.58022113,4.032851511,4.549890666,
2010-04-01,04/01/10,182547.42,2.9,443.6,291.87,11490,49167,6.2,6.605505539,7.055555556,3.503553299,2.585626536,4.032851511,4.549890666,
2010-05-01,05/01/10,184181.34,2.89,445.65,304.3,11490,49167,6.7,6.673579838,7.027777778,3.524365482,2.738329238,4.032851511,4.549890666,
2010-06-01,06/01/10,183258.66,2.79,447.17,310.37,11490,49167,6.5,6.635138057,6.75,3.539796954,2.812899263,4.032851511,4.549890666,
2010-07-01,07/01/10,182124.52,2.78,441.49,318.52,11490,49167,6.4,6.587886181,6.722222222,3.48213198,2.913022113,4.032851511,4.549890666,
2010-08-01,08/01/10,181384.45,2.78,435.26,323.16,11490,49167,6.5,6.557052514,6.722222222,3.418883249,2.97002457,4.032851511,4.549890666,
2010-09-01,09/01/10,178847.07,2.76,441.76,329.95,11490,49167,6.5,6.451337201,6.666666667,3.484873096,3.053439803,4.032851511,4.549890666,
2010-10-01,10/01/10,178529.9,2.85,447.76,336.26,11490,49167,6.3,6.438122891,6.916666667,3.545786802,3.130958231,4.032851511,4.549890666,
2010-11-01,11/01/10,177299.65,2.91,448.84,331.97,11490,49167,6.1,6.386866767,7.083333333,3.556751269,3.078255528,4.032851511,4.549890666,
2010-12-01,12/01/10,174589.26,3.05,443.05,318.84,11490,49167,6.5,6.273943307,7.472222222,3.497969543,2.916953317,4.032851511,4.549890666,
2011-01-01,01/01/11,172618.95,3.15,452.13,324.13,11651,49842,6.9,6.191853932,7.75,3.590152284,2.981941032,4.103372755,4.549890666,
2011-02-01,02/01/11,171186.86,3.26,458.29,328.32,11651,49842,7.2,6.132188513,8.055555556,3.652690355,3.033415233,4.103372755,4.549890666,
2011-03-01,03/01/11,170177.68,3.62,472.46,335.74,11651,49842,6.6,6.090142867,9.055555556,3.796548223,3.124570025,4.103372755,4.549890666,
2011-04-01,04/01/11,172071.1,3.85,479.44,337.66,11651,49842,6.6,6.169028761,9.694444444,3.867411168,3.148157248,4.103372755,4.549890666,
2011-05-01,05/01/11,173330.18,3.96,483.71,348.41,11651,49842,6.5,6.221486034,10,3.910761421,3.28022113,4.103372755,4.549890666,
2011-06-01,06/01/11,174867.99,3.74,478.02,348.11,11651,49842,6.7,6.285556085,9.388888889,3.852994924,3.276535627,4.103372755,4.549890666,
2011-07-01,07/01/11,175165.94,3.71,476.66,346.59,11651,49842,6.9,6.297969628,9.305555556,3.839187817,3.257862408,4.103372755,4.549890666,
2011-08-01,08/01/11,174041.42,3.7,486.79,351.17,11651,49842,6.9,6.251118552,9.277777778,3.942030457,3.314127764,4.103372755,4.549890666,
2011-09-01,09/01/11,174252.87,3.67,491.41,356.15,11651,49842,6.5,6.259928231,9.194444444,3.98893401,3.375307125,4.103372755,4.549890666,
2011-10-01,10/01/11,172580.5,3.51,493.27,346.82,11651,49842,6.5,6.190251983,8.75,4.007817259,3.260687961,4.103372755,4.549890666,
2011-11-01,11/01/11,172791.95,3.44,500.13,351.07,11651,49842,6.6,6.199061662,8.555555556,4.077461929,3.312899263,4.103372755,4.549890666,
2011-12-01,12/01/11,171888.49,3.33,501.65,346.07,11651,49842,7.5,6.161420648,8.25,4.092893401,3.251474201,4.103372755,4.549890666,
2012-01-01,01/01/12,170120.01,3.44,509.35,349.5,11594,51179,7.8,6.087740152,8.555555556,4.17106599,3.293611794,4.032851511,4.89009092,
2012-02-01,02/01/12,170610.19,3.64,504.48,349.46,11594,51179,7.8,6.108162608,9.111111111,4.121624365,3.293120393,4.032851511,4.89009092,
2012-03-01,03/01/12,173176.4,3.91,505.27,348.99,11594,51179,8.2,6.21507907,9.861111111,4.12964467,3.287346437,4.032851511,4.89009092,
2012-04-01,04/01/12,175636.9,3.96,498.62,345.95,11594,51179,8.5,6.317591318,10,4.06213198,3.25,4.032851511,4.89009092,
2012-05-01,05/01/12,178462.62,3.79,496.54,340.8,11594,51179,8.6,6.435319792,9.527777778,4.041015228,3.186732187,4.032851511,4.89009092,
2012-06-01,06/01/12,180298.38,3.6,493.19,339.68,11594,51179,8.6,6.511803386,9,4.007005076,3.172972973,4.032851511,4.89009092,
2012-07-01,07/01/12,180596.33,3.5,501.34,343.44,11594,51179,7.8,6.52421693,8.722222222,4.089746193,3.219164619,4.032851511,4.89009092,
2012-08-01,08/01/12,180971.17,3.78,494.47,352.64,11594,51179,7.6,6.539833956,9.5,4.02,3.332186732,4.032851511,4.89009092,
2012-09-01,09/01/12,180807.78,3.91,494.11,350.73,11594,51179,8.1,6.533026609,9.861111111,4.016345178,3.308722359,4.032851511,4.89009092,
2012-10-01,10/01/12,180836.61,3.81,500.35,348.42,11594,51179,8.7,6.534227758,9.583333333,4.079695431,3.28034398,4.032851511,4.89009092,
2012-11-01,11/01/12,181000,3.52,510.91,347.83,11594,51179,9.5,6.541035105,8.777777778,4.186903553,3.273095823,4.032851511,4.89009092,
2012-12-01,12/01/12,180519.44,3.38,507.77,342.66,11594,51179,11.6,6.521013448,8.388888889,4.155025381,3.20958231,4.032851511,4.89009092,
2013-01-01,01/01/13,180711.66,3.39,520.58,345.11,11676,52322,5.9,6.529021944,8.416666667,4.285076142,3.23968059,4.114323259,5.021636552,
2013-02-01,02/01/13,181941.91,3.74,517.91,349.08,11676,52322,5.6,6.580278068,9.388888889,4.257969543,3.288452088,4.114323259,5.021636552,
2013-03-01,03/01/13,185219.36,3.78,526.35,351.71,11676,52322,5.9,6.716827049,9.5,4.343654822,3.320761671,4.114323259,5.021636552,
2013-04-01,04/01/13,187747.13,3.64,522.39,350.69,11676,52322,6.2,6.822141979,9.111111111,4.303451777,3.308230958,4.114323259,5.021636552,
2013-05-01,05/01/13,191159.15,3.68,522.61,355.26,11676,52322,6.4,6.964297573,9.222222222,4.305685279,3.364373464,4.114323259,5.021636552,
2013-06-01,06/01/13,193523.53,3.69,527.44,361.66,11676,52322,6.5,7.062805157,9.25,4.354720812,3.442997543,4.114323259,5.021636552,
2013-07-01,07/01/13,194561.55,3.66,533.09,369.57,11676,52322,6.3,7.106052368,9.166666667,4.412081218,3.54017199,4.114323259,5.021636552,
2013-08-01,08/01/13,194167.48,3.65,535.07,375.74,11676,52322,6.4,7.08963416,9.138888889,4.432182741,3.615970516,4.114323259,5.021636552,
2013-09-01,09/01/13,194148.26,3.6,529.42,379.22,11676,52322,6.5,7.088833394,9,4.374822335,3.658722359,4.114323259,5.021636552,
2013-10-01,10/01/13,193561.97,3.42,535.46,380.93,11676,52322,6,7.064406689,8.5,4.436142132,3.67972973,4.114323259,5.021636552,
2013-11-01,11/01/13,193023.74,3.32,540.86,377.61,11676,52322,5.8,7.041982317,8.222222222,4.490964467,3.638943489,4.114323259,5.021636552,
2013-12-01,12/01/13,192802.68,3.36,536.04,376.13,11676,52322,6,7.032772255,8.333333333,4.442030457,3.620761671,4.114323259,5.021636552,
2014-01-01,01/01/14,192456.67,3.39,534.57,375.76,12457,53741,6.7,7.018356379,8.416666667,4.427106599,3.616216216,4.456416995,5.184946484,
2014-02-01,02/01/14,193379.36,3.43,557.54,372.68,12457,53741,6.6,7.056798576,8.527777778,4.660304569,3.578378378,4.456416995,5.184946484,
2014-03-01,03/01/14,195791.79,3.61,572.02,383.04,12457,53741,6.7,7.157308075,9.027777778,4.807309645,3.705651106,4.456416995,5.184946484,
2014-04-01,04/01/14,197906.28,3.74,587.13,395,12457,53741,6.9,7.245404447,9.388888889,4.96071066,3.852579853,4.456416995,5.184946484,
2014-05-01,05/01/14,200145.71,3.75,591.32,409.92,12457,53741,7.1,7.338706217,9.416666667,5.003248731,4.035872236,4.456416995,5.184946484,
2014-06-01,06/01/14,202433.2,3.77,591.69,411.56,12457,53741,7.1,7.434010318,9.472222222,5.007005076,4.056019656,4.456416995,5.184946484,
2014-07-01,07/01/14,203125.21,3.69,595.14,412.69,12457,53741,7.2,7.462841654,9.25,5.042030457,4.06990172,4.456416995,5.184946484,
2014-08-01,08/01/14,202731.15,3.57,623.96,419.98,12457,53741,7,7.446423862,8.916666667,5.334619289,4.159459459,4.456416995,5.184946484,
2014-09-01,09/01/14,201933.41,3.48,625.62,421.55,12457,53741,7.2,7.413187479,8.666666667,5.351472081,4.178746929,4.456416995,5.184946484,
2014-10-01,10/01/14,201962.25,3.26,624.06,414.85,12457,53741,7.1,7.414389045,8.055555556,5.335634518,4.096437346,4.456416995,5.184946484,
2014-11-01,11/01/14,202154.47,3,630.31,406.39,12457,53741,7.3,7.422397541,7.333333333,5.399086294,3.992506143,4.456416995,5.184946484,
2014-12-01,12/01/14,202231.36,2.63,630.98,399.11,12457,53741,7.7,7.425601023,6.305555556,5.405888325,3.903071253,4.456416995,5.184946484,
2015-01-01,01/01/15,201327.9,2.21,633.3,398.94,12943,54041,8,7.387960008,5.138888889,5.429441624,3.900982801,4.669294788,5.219472897,
